sep=	
Culture:	en-US
Date pattern short:	M/d/yyyy
Time pattern long:	h:mm:ss tt
Decimal separator:	.
Software version:	1.2.1

File location:	C:\Users\Matthew_Sasaki\OneDrive - UMass Lowell\Lab Admin\Loligo_resp\Respiration Data\2026_02_09_05C_boston.csv
File creation time:	2/9/2026 7:16:53 PM
SDR name:	SDR-1386
Serial number	SEBX0009001386
MUX channel	ON - 01

PARAMETERS
Sig LED current	065
Ref LED current	085
Frequency	060
Sending interval	0000
Pulse lenght	06
Red REF comp.	ON
Temperature comp.	ON

FIRMWARE
ver.4.039.A3.ST	04/30/07, 09:14:36

SETTINGS
Barometric pressure [hPa]:	1013.25
Is air breather:	False
Salinity [‰]:	35.00
Temperature [°C]:	5.00
Set individual organisms per chamber:	False
Organisms per chamber:	1
Chamber volume [µL]:	500.00
Oxygen unit:	AirSaturation

TREATMENTS
ID	Name	Color
X	Not set	#000e0ebe
0	Blank	#ff000000
3	Pseudocalanus	#ff5fe8d6
4	Acartia hudsonica	#ff007dea

CALIBRATION
Wells	A1	A2	A3	A4	A5	A6	B1	B2	B3	B4	B5	B6	C1	C2	C3	C4	C5	C6	D1	D2	D3	D4	D5	D6
Phase low [°]:	55.64	55.64	55.64	55.64	55.64	55.64	55.64	55.64	55.64	55.64	55.64	55.64	55.64	55.64	55.64	55.64	55.64	55.64	55.64	55.64	55.64	55.64	55.64	55.64
Phase high [°]:	49.52	49.52	49.52	49.52	49.52	49.52	49.52	49.52	49.52	49.52	49.52	49.52	49.52	49.52	49.52	49.52	49.52	49.52	49.52	49.52	49.52	49.52	49.52	49.52
Temp. low [°C]:	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00
Temp. high [°C]:	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00
Treatment ID	3	0	4	3	X	X	4	3	0	0	X	X	0	0	3	4	X	X	3	4	0	4	X	X
Normalization factor	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
Organisms	1	0	1	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	0	1	1	1


Date [DD-MM-YYYY]	Time [hh:mm:ss]	Time stamp	Relative time [hh:mm:ss]	A1 [Phase]	A2 [Phase]	A3 [Phase]	A4 [Phase]	A5 [Phase]	A6 [Phase]	B1 [Phase]	B2 [Phase]	B3 [Phase]	B4 [Phase]	B5 [Phase]	B6 [Phase]	C1 [Phase]	C2 [Phase]	C3 [Phase]	C4 [Phase]	C5 [Phase]	C6 [Phase]	D1 [Phase]	D2 [Phase]	D3 [Phase]	D4 [Phase]	D5 [Phase]	D6 [Phase]	A1 [Amplitude]	A2 [Amplitude]	A3 [Amplitude]	A4 [Amplitude]	A5 [Amplitude]	A6 [Amplitude]	B1 [Amplitude]	B2 [Amplitude]	B3 [Amplitude]	B4 [Amplitude]	B5 [Amplitude]	B6 [Amplitude]	C1 [Amplitude]	C2 [Amplitude]	C3 [Amplitude]	C4 [Amplitude]	C5 [Amplitude]	C6 [Amplitude]	D1 [Amplitude]	D2 [Amplitude]	D3 [Amplitude]	D4 [Amplitude]	D5 [Amplitude]	D6 [Amplitude]	A1 [Oxygen]	A2 [Oxygen]	A3 [Oxygen]	A4 [Oxygen]	A5 [Oxygen]	A6 [Oxygen]	B1 [Oxygen]	B2 [Oxygen]	B3 [Oxygen]	B4 [Oxygen]	B5 [Oxygen]	B6 [Oxygen]	C1 [Oxygen]	C2 [Oxygen]	C3 [Oxygen]	C4 [Oxygen]	C5 [Oxygen]	C6 [Oxygen]	D1 [Oxygen]	D2 [Oxygen]	D3 [Oxygen]	D4 [Oxygen]	D5 [Oxygen]	D6 [Oxygen]
2/9/2026	7:21:17 PM	134151564770351985	0:04:30	50.72	50.33	50.40	50.44	50.37	50.23	50.26	50.40	50.09	50.35	50.24	50.49	50.14	50.27	50.40	50.48	50.24	50.33	50.29	50.47	50.15	50.31	50.40	50.38	100733	91509	92356	88890	84989	88710	86513	87091	85855	99926	89018	91231	78624	88702	84638	94096	87326	83654	74481	79805	74768	82280	76908	78579	94.3	101.8	100.4	99.7	101.0	103.7	103.1	100.4	106.5	101.4	103.5	98.7	105.5	102.9	100.4	98.9	103.5	101.8	102.6	99.1	105.3	102.2	100.4	100.8
2/9/2026	7:21:47 PM	134151565070362649	0:05:00	50.73	50.35	50.42	50.46	50.38	50.25	50.27	50.41	50.10	50.37	50.25	50.50	50.15	50.28	50.41	50.49	50.26	50.34	50.30	50.50	50.17	50.32	50.41	50.38	100779	91731	92416	88799	84946	88723	86490	87077	85937	99804	89038	91407	78701	88865	84610	94052	87467	83629	74585	79879	74799	82390	76798	78645	94.1	101.4	100.0	99.3	100.8	103.3	102.9	100.2	106.3	101.0	103.3	98.5	105.3	102.8	100.2	98.7	103.1	101.6	102.4	98.5	104.9	102.0	100.2	100.8
2/9/2026	7:22:17 PM	134151565370361141	0:05:30	50.74	50.32	50.41	50.44	50.37	50.25	50.26	50.42	50.10	50.36	50.24	50.50	50.15	50.27	50.42	50.50	50.25	50.34	50.30	50.49	50.16	50.32	50.40	50.39	100790	91465	92282	88745	84946	88644	86513	87090	85872	100080	88901	91416	78811	88761	84691	94185	87183	83710	74551	79881	74809	82347	76931	78720	93.9	102.0	100.2	99.7	101.0	103.3	103.1	100.0	106.3	101.2	103.5	98.5	105.3	102.9	100.0	98.5	103.3	101.6	102.4	98.7	105.1	102.0	100.4	100.6
2/9/2026	7:22:47 PM	134151565670358139	0:06:00	50.74	50.32	50.41	50.45	50.37	50.24	50.28	50.42	50.10	50.36	50.25	50.51	50.15	50.28	50.41	50.51	50.25	50.34	50.30	50.51	50.17	50.33	50.40	50.38	100821	91470	92399	89006	84823	88478	86514	87075	85958	100038	88845	91196	78720	88863	84704	94001	87284	83662	74547	79960	74829	82330	76891	78664	93.9	102.0	100.2	99.5	101.0	103.5	102.8	100.0	106.3	101.2	103.3	98.3	105.3	102.8	100.2	98.3	103.3	101.6	102.4	98.3	104.9	101.8	100.4	100.8
2/9/2026	7:23:17 PM	134151565970359359	0:06:30	50.75	50.34	50.43	50.47	50.39	50.25	50.28	50.42	50.12	50.38	50.26	50.51	50.16	50.29	50.43	50.51	50.26	50.35	50.30	50.51	50.18	50.34	50.41	50.40	100814	91500	92420	88820	85009	88594	86548	87026	85858	100027	88896	91252	78719	88927	84580	94032	87054	83735	74584	79922	74837	82396	76926	78656	93.7	101.6	99.9	99.1	100.6	103.3	102.8	100.0	105.9	100.8	103.1	98.3	105.1	102.6	99.9	98.3	103.1	101.4	102.4	98.3	104.7	101.6	100.2	100.4
2/9/2026	7:23:47 PM	134151566270363508	0:07:00	50.75	50.34	50.42	50.46	50.39	50.25	50.28	50.43	50.12	50.38	50.26	50.51	50.16	50.29	50.43	50.52	50.27	50.35	50.32	50.50	50.18	50.35	50.42	50.40	100846	91702	92528	89010	84913	88799	86721	87152	85964	100260	89169	91257	78833	88811	84790	94183	87177	83770	74628	79858	74880	82480	76923	78660	93.7	101.6	100.0	99.3	100.6	103.3	102.8	99.9	105.9	100.8	103.1	98.3	105.1	102.6	99.9	98.1	102.9	101.4	102.0	98.5	104.7	101.4	100.0	100.4
2/9/2026	7:24:17 PM	134151566570367661	0:07:30	50.75	50.35	50.42	50.47	50.39	50.25	50.29	50.43	50.12	50.38	50.26	50.52	50.16	50.29	50.43	50.52	50.26	50.35	50.31	50.50	50.17	50.34	50.41	50.40	100860	91637	92451	88881	85012	88552	86595	87175	85842	100101	89306	91298	78717	88920	84733	94131	87229	83709	74661	79886	74892	82711	77150	78676	93.7	101.4	100.0	99.1	100.6	103.3	102.6	99.9	105.9	100.8	103.1	98.1	105.1	102.6	99.9	98.1	103.1	101.4	102.2	98.5	104.9	101.6	100.2	100.4
2/9/2026	7:24:47 PM	134151566870375209	0:08:00	50.76	50.35	50.42	50.47	50.39	50.26	50.29	50.44	50.12	50.38	50.27	50.52	50.17	50.29	50.45	50.52	50.26	50.36	50.33	50.49	50.18	50.35	50.41	50.40	100887	91708	92286	88772	85071	88814	86532	87235	85936	100172	89173	91540	78848	88814	85013	94056	87138	83870	74885	79992	74863	82545	76975	78715	93.5	101.4	100.0	99.1	100.6	103.1	102.6	99.7	105.9	100.8	102.9	98.1	104.9	102.6	99.5	98.1	103.1	101.2	101.8	98.7	104.7	101.4	100.2	100.4
2/9/2026	7:25:17 PM	134151567170388194	0:08:30	50.77	50.34	50.43	50.48	50.39	50.25	50.29	50.44	50.13	50.39	50.27	50.52	50.18	50.31	50.46	50.53	50.27	50.36	50.32	50.50	50.18	50.36	50.43	50.40	100893	91670	92687	89037	85148	88720	86793	87303	86062	100198	89522	91573	78896	89063	84868	94397	87326	83788	74741	80032	74835	82498	76968	78633	93.3	101.6	99.9	98.9	100.6	103.3	102.6	99.7	105.7	100.6	102.9	98.1	104.7	102.2	99.3	97.9	102.9	101.2	102.0	98.5	104.7	101.2	99.9	100.4
2/9/2026	7:25:47 PM	134151567470387909	0:09:00	50.76	50.36	50.44	50.48	50.39	50.26	50.29	50.43	50.13	50.40	50.27	50.52	50.17	50.30	50.47	50.53	50.27	50.36	50.32	50.50	50.19	50.37	50.42	50.41	100886	91620	92547	89086	85086	88746	86852	87123	86055	100157	89224	91551	78753	88886	84963	94298	87489	83849	74697	80063	75035	82480	76946	78701	93.5	101.2	99.7	98.9	100.6	103.1	102.6	99.9	105.7	100.4	102.9	98.1	104.9	102.4	99.1	97.9	102.9	101.2	102.0	98.5	104.5	101.0	100.0	100.2
2/9/2026	7:26:17 PM	134151567770389407	0:09:30	50.76	50.35	50.44	50.48	50.40	50.27	50.30	50.44	50.14	50.40	50.27	50.52	50.17	50.32	50.47	50.54	50.27	50.35	50.32	50.50	50.19	50.36	50.42	50.40	100915	91955	92654	88923	85078	88636	86765	87235	86039	100109	89422	91346	78817	89025	84984	94432	87391	83891	74700	80021	74947	82513	77119	78746	93.5	101.4	99.7	98.9	100.4	102.9	102.4	99.7	105.5	100.4	102.9	98.1	104.9	102.0	99.1	97.7	102.9	101.4	102.0	98.5	104.5	101.2	100.0	100.4
2/9/2026	7:26:47 PM	134151568070404372	0:10:00	50.76	50.35	50.44	50.48	50.40	50.27	50.30	50.44	50.14	50.40	50.27	50.53	50.17	50.32	50.47	50.53	50.28	50.37	50.32	50.50	50.20	50.36	50.43	50.41	100904	91684	92544	88928	85086	88653	86679	87340	85960	100225	89179	91381	78770	89054	85202	94192	87290	83924	74687	80104	75045	82835	77291	78733	93.5	101.4	99.7	98.9	100.4	102.9	102.4	99.7	105.5	100.4	102.9	97.9	104.9	102.0	99.1	97.9	102.8	101.0	102.0	98.5	104.3	101.2	99.9	100.2
2/9/2026	7:27:17 PM	134151568370399452	0:10:30	50.76	50.36	50.44	50.49	50.40	50.27	50.31	50.45	50.15	50.41	50.28	50.53	50.18	50.32	50.48	50.55	50.28	50.36	50.33	50.50	50.19	50.37	50.43	50.41	100931	91631	92514	89108	85168	88806	86791	87290	86105	100126	89389	91480	78761	88941	85059	94303	87406	84081	74745	80078	75000	82651	77190	78770	93.5	101.2	99.7	98.7	100.4	102.9	102.2	99.5	105.3	100.2	102.8	97.9	104.7	102.0	98.9	97.5	102.8	101.2	101.8	98.5	104.5	101.0	99.9	100.2
2/9/2026	7:27:47 PM	134151568670406836	0:11:00	50.77	50.36	50.44	50.48	50.40	50.27	50.29	50.46	50.14	50.40	50.27	50.52	50.17	50.32	50.48	50.55	50.28	50.36	50.32	50.50	50.19	50.37	50.42	50.41	100956	91699	92514	89074	85115	88857	86790	87268	86253	100185	89482	91451	78848	89044	85083	94270	87368	83767	74762	80076	74936	82851	77041	78783	93.3	101.2	99.7	98.9	100.4	102.9	102.6	99.3	105.5	100.4	102.9	98.1	104.9	102.0	98.9	97.5	102.8	101.2	102.0	98.5	104.5	101.0	100.0	100.2
2/9/2026	7:28:17 PM	134151568970421286	0:11:30	50.79	50.36	50.45	50.49	50.40	50.27	50.30	50.46	50.15	50.40	50.27	50.53	50.18	50.32	50.51	50.55	50.28	50.37	50.33	50.51	50.20	50.38	50.43	50.41	100949	91585	92573	89140	85208	88866	86716	87345	86111	100250	89326	91619	78995	89074	85077	94207	87395	83866	74865	80168	75065	82733	77169	78784	93.0	101.2	99.5	98.7	100.4	102.9	102.4	99.3	105.3	100.4	102.9	97.9	104.7	102.0	98.3	97.5	102.8	101.0	101.8	98.3	104.3	100.8	99.9	100.2
2/9/2026	7:28:47 PM	134151569270432306	0:12:00	50.79	50.37	50.46	50.50	50.41	50.28	50.31	50.46	50.16	50.41	50.28	50.54	50.18	50.32	50.51	50.56	50.29	50.37	50.34	50.51	50.20	50.38	50.43	50.41	100988	91663	92665	89038	85160	88912	86609	87319	86195	100245	89374	91481	78996	89037	85321	94245	87324	83912	74884	79997	74949	82662	77062	78655	93.0	101.0	99.3	98.5	100.2	102.8	102.2	99.3	105.1	100.2	102.8	97.7	104.7	102.0	98.3	97.4	102.6	101.0	101.6	98.3	104.3	100.8	99.9	100.2
2/9/2026	7:29:17 PM	134151569570430256	0:12:30	50.78	50.36	50.45	50.50	50.40	50.27	50.30	50.45	50.15	50.41	50.28	50.53	50.18	50.32	50.49	50.56	50.28	50.36	50.33	50.51	50.20	50.37	50.43	50.41	100997	91887	92607	89152	85108	88820	86847	87449	86106	100246	89443	91637	78946	89055	85049	94468	87461	83793	74742	80124	74978	82707	77082	78772	93.2	101.2	99.5	98.5	100.4	102.9	102.4	99.5	105.3	100.2	102.8	97.9	104.7	102.0	98.7	97.4	102.8	101.2	101.8	98.3	104.3	101.0	99.9	100.2
2/9/2026	7:29:47 PM	134151569870429008	0:13:00	50.80	50.37	50.46	50.51	50.41	50.28	50.31	50.47	50.16	50.42	50.29	50.54	50.19	50.33	50.49	50.58	50.29	50.38	50.35	50.52	50.21	50.39	50.44	50.43	101009	91796	92613	89016	85106	88888	86707	87416	86131	100291	89434	91540	78890	89164	85130	94404	87434	83983	74788	80120	75019	82673	77046	78792	92.8	101.0	99.3	98.3	100.2	102.8	102.2	99.1	105.1	100.0	102.6	97.7	104.5	101.8	98.7	97.0	102.6	100.8	101.4	98.1	104.1	100.6	99.7	99.9
2/9/2026	7:30:17 PM	134151570170424702	0:13:30	50.79	50.38	50.47	50.50	50.42	50.28	50.32	50.49	50.17	50.42	50.29	50.54	50.19	50.34	50.50	50.58	50.30	50.38	50.35	50.52	50.21	50.40	50.43	50.43	101022	91771	92488	89083	85141	88834	86663	87398	86107	100203	89423	91409	78995	89113	85023	94350	87340	83815	74805	80166	75056	82704	77087	78819	93.0	100.8	99.1	98.5	100.0	102.8	102.0	98.7	104.9	100.0	102.6	97.7	104.5	101.6	98.5	97.0	102.4	100.8	101.4	98.1	104.1	100.4	99.9	99.9
2/9/2026	7:30:34 PM	134151570343708793	0:13:47	50.79	50.37	50.47	50.51	50.41	50.29	50.32	50.49	50.17	50.42	50.29	50.54	50.20	50.33	50.50	50.58	50.30	50.38	50.35	50.53	50.23	50.40	50.44	50.43	100996	91697	92621	89072	85194	88999	86844	87415	86203	100424	89435	91482	79030	89010	85090	94332	87382	83938	74858	80196	75258	82875	77408	78971	93.0	101.0	99.1	98.3	100.2	102.6	102.0	98.7	104.9	100.0	102.6	97.7	104.3	101.8	98.5	97.0	102.4	100.8	101.4	97.9	103.7	100.4	99.7	99.9
2/9/2026	7:30:47 PM	134151570470438904	0:14:00	50.80	50.37	50.48	50.51	50.41	50.28	50.32	50.49	50.17	50.43	50.30	50.54	50.20	50.34	50.51	50.58	50.31	50.38	50.35	50.53	50.22	50.40	50.44	50.43	101018	91736	92599	88938	85125	88842	86850	87406	86231	100272	89304	91491	79012	89011	85111	94230	87518	83805	74827	80077	74979	82543	77078	78772	92.8	101.0	98.9	98.3	100.2	102.8	102.0	98.7	104.9	99.9	102.4	97.7	104.3	101.6	98.3	97.0	102.2	100.8	101.4	97.9	103.9	100.4	99.7	99.9
2/9/2026	7:31:17 PM	134151570770445104	0:14:30	50.78	50.38	50.47	50.50	50.41	50.28	50.32	50.49	50.17	50.42	50.29	50.54	50.19	50.33	50.50	50.59	50.29	50.38	50.34	50.53	50.21	50.40	50.45	50.42	101032	92036	92617	89106	85149	88897	86902	87460	86197	100222	89371	91462	79018	89060	85227	94685	87522	83792	74816	80180	74979	82668	77171	78801	93.2	100.8	99.1	98.5	100.2	102.8	102.0	98.7	104.9	100.0	102.6	97.7	104.5	101.8	98.5	96.8	102.6	100.8	101.6	97.9	104.1	100.4	99.5	100.0
2/9/2026	7:31:47 PM	134151571070452252	0:15:00	50.80	50.38	50.48	50.50	50.42	50.28	50.32	50.49	50.17	50.42	50.29	50.54	50.19	50.35	50.51	50.58	50.30	50.38	50.35	50.53	50.21	50.40	50.44	50.42	101049	91890	92483	89017	85154	88723	86865	87471	86149	100225	89343	91469	78851	89051	85055	94349	87492	83798	74797	80192	75021	82697	77107	78801	92.8	100.8	98.9	98.5	100.0	102.8	102.0	98.7	104.9	100.0	102.6	97.7	104.5	101.4	98.3	97.0	102.4	100.8	101.4	97.9	104.1	100.4	99.7	100.0
